drugbank_id,interactant_id,action
DB04967,BE0000742,inhibitor
DB04967,BE0002425,inhibitor
DB04967,BE0002414,inhibitor
DB04967,BE0004796,intercalation
DB04967,BE0000971,inhibitor
DB04971,BE0000071,agonist
DB04972,BE0000814,modulator
DB04974,BE0000695,modulator
DB04974,BE0002386,ligand
DB04975,BE0002425,modulator
DB04975,BE0000742,modulator
DB04977,BE0004538,modulator
DB04983,BE0002401,agonist
DB05009,BE0000924,agonist
DB05010,BE0000217,modulator
DB05010,BE0002340,modulator
DB05013,BE0002417,ligand
DB05013,BE0001132,ligand
DB05015,BE0008667,inhibitor
DB05016,BE0009794,modulator
DB05018,BE0002422,stabilization
DB05034,BE0000556,modulator
DB05038,BE0003513,antagonist
DB05039,BE0000694,agonist
DB05053,BE0011215,modulator
DB05053,BE0002431,modulator
DB05057,BE0003758,modulator
DB05075,BE0010101,inhibitor
DB05075,BE0010102,inhibitor
DB05075,BE0000163,inhibitor
DB05075,BE0004736,inhibitor
DB05084,BE0003508,agonist
DB05087,BE0004797,positive allosteric modulator
DB05095,BE0000262,modulator
DB05097,BE0004224,inhibitor
DB05100,BE0000642,inhibitor
DB05100,BE0000920,inhibitor
DB05100,BE0003690,inhibitor
DB05102,BE0001494,modulator
DB05103,BE0002365,inhibitor
DB05103,BE0000246,downregulator
DB05103,BE0003460,regulator
DB05104,BE0000632,agonist
DB05107,BE0000132,inhibitor
DB05109,BE0004796,binder
DB05116,BE0000021,binder
DB05119,BE0001260,inhibitor
DB05119,BE0003997,modulator
DB05119,BE0002409,inhibitor
DB05129,BE0000742,modulator
DB05129,BE0002425,modulator
DB05134,BE0001120,inhibitor
DB05137,BE0000118,inhibitor
DB05152,BE0000092,agonist
DB05154,BE0003738,inhibitor
DB05154,BE0001211,inhibitor
DB05154,BE0002521,inhibitor
DB05154,BE0009744,other/unknown
DB05154,BE0009715,other/unknown
DB05154,BE0009714,other/unknown
DB05154,BE0009716,other/unknown
DB05154,BE0000332,other/unknown
DB05155,BE0000632,agonist
DB05168,BE0003405,modulator
DB05169,BE0003404,modulator
DB05169,BE0000991,modulator
DB05171,BE0017533,modulator
DB05171,BE0017775,modulator
DB05171,BE0010960,modulator
DB05171,BE0003409,modulator
DB05171,BE0003410,modulator
DB05187,BE0000071,agonist
DB05187,BE0001007,agonist
DB05187,BE0000215,agonist
DB05204,BE0001284,inhibitor
DB05217,BE0002413,inhibitor
DB05219,BE0001133,inhibitor
DB05219,BE0000487,inhibitor
DB05219,BE0002353,inhibitor
DB05219,BE0001287,inhibitor
DB05220,BE0000991,inhibitor
DB05220,BE0000991,regulator
DB05225,BE0002382,inhibitor
DB05229,BE0000475,agonist
DB05232,BE0000197,blocker
DB05234,BE0000132,modulator
DB05239,BE0000870,inhibitor
DB05245,BE0004796,binder
DB05245,BE0000803,binder
DB05246,BE0000483,inhibitor
DB05252,BE0000263,stimulator
DB05255,BE0000509,antagonist
DB05259,BE0011001,binder
DB05260,BE0001051,inhibitor
DB05260,BE0002450,inhibitor
DB05260,BE0003813,inhibitor
DB05262,BE0002204,inhibitor
DB05265,BE0000334,inhibitor
DB05265,BE0002423,antagonist
DB05266,BE0001133,inhibitor
DB05266,BE0000487,inhibitor
DB05266,BE0002353,inhibitor
DB05266,BE0001287,inhibitor
DB05266,BE0000436,inhibitor
DB05271,BE0000581,agonist
DB05271,BE0000389,agonist
DB05271,BE0000756,agonist
DB05271,BE0000145,agonist
DB05271,BE0000020,agonist
DB05271,BE0000291,agonist
DB05271,BE0000572,antagonist
DB05289,BE0017533,inhibitor
DB05289,BE0017775,inhibitor
DB05289,BE0003409,inhibitor
DB05289,BE0003410,inhibitor
DB05289,BE0010960,inhibitor
DB05289,BE0011014,inhibitor
DB05294,BE0000369,inhibitor
DB05294,BE0002411,inhibitor
DB05294,BE0000767,inhibitor
DB05294,BE0000163,inhibitor
DB05294,BE0004731,inhibitor
DB05294,BE0003379,inhibitor
DB05296,BE0008983,modulator
DB05311,BE0002440,inhibitor
DB05316,BE0000451,inverse agonist
DB05316,BE0000533,inverse agonist
DB05316,BE0000156,binder
DB05327,BE0000747,inhibitor
DB05332,BE0003440,agonist
DB05336,BE0004747,inhibitor
DB05339,BE0000291,agonist
DB05343,BE0001012,agonist
DB05343,BE0001177,modulator
DB05351,BE0000349,inhibitor
DB05351,BE0000619,inhibitor
DB05361,BE0000216,modulator
DB05361,BE0000048,modulator
DB05381,BE0000442,agonist
DB05381,BE0000112,agonist
DB05381,BE0000968,agonist
DB05381,BE0000146,agonist
DB05382,BE0009346,substrate
DB05382,BE0009875,unknown
DB05383,BE0000005,inhibitor
DB05383,BE0000005,downregulator
DB05383,BE0003387,antagonist
DB05383,BE0000351,inhibitor
DB05395,BE0001012,agonist
DB05407,BE0000521,antagonist
DB05409,BE0000017,modulator
DB05409,BE0000262,modulator
DB05412,BE0001019,modulator
DB05414,BE0000123,inhibitor
DB05414,BE0000792,inhibitor
DB05416,BE0001007,agonist
DB05416,BE0000071,agonist
DB05420,BE0002450,binder
DB05421,BE0000384,antagonist
DB05422,BE0000156,modulator
DB05422,BE0000291,modulator
DB05423,BE0000794,antagonist
DB05424,BE0000511,inhibitor
DB05424,BE0000428,inhibitor
DB05424,BE0004772,inhibitor
DB05424,BE0000767,inhibitor
DB05428,BE0000907,modulator
DB05431,BE0000248,inhibitor
DB05434,BE0010410,modulator
DB05442,BE0000794,modulator
DB05444,BE0010433,modulator
DB05444,BE0012549,modulator
DB05448,BE0004965,inhibitor
DB05448,BE0001979,inhibitor
DB05454,BE0000829,modulator
DB05458,BE0000849,modulator
DB05458,BE0000850,modulator
DB05460,BE0000814,modulator
DB05465,BE0000147,inhibitor
DB05467,BE0000144,agonist
DB05470,BE0001019,modulator
DB05475,BE0003462,inhibitor
DB05482,BE0000971,inhibitor
DB05487,BE0009055,other/unknown
DB05490,BE0000215,partial agonist
DB05495,BE0001116,inhibitor
DB05501,BE0000919,antagonist
DB05501,BE0000919,inhibitor
DB05511,BE0000354,agonist
DB05513,BE0003462,inhibitor
DB05521,BE0003427,modulator
DB05521,BE0004701,inhibitor
DB05521,BE0001004,inhibitor
DB05521,BE0001042,inhibitor
DB05524,BE0000767,modulator
DB05528,BE0009908,other/unknown
DB05528,BE0004845,binder
DB05541,BE0000993,unknown
DB05541,BE0004901,inhibitor
DB05542,BE0000084,agonist
DB05550,BE0003479,antibody
DB05550,BE0003479,regulator
DB05552,BE0002406,inhibitor
DB05552,BE0001315,inhibitor
DB05553,BE0000110,antagonist
DB05559,BE0004903,inhibitor
DB05560,BE0002417,inhibitor
DB05562,BE0000291,agonist
DB05565,BE0003474,modulator
DB05575,BE0000369,inhibitor
DB05575,BE0000453,inhibitor
DB05578,BE0000369,antagonist
DB05586,BE0002341,antagonist
DB05590,BE0000694,agonist
DB05592,BE0000156,agonist
DB05592,BE0000092,agonist
DB05595,BE0003405,antibody
DB05607,BE0000393,antagonist
DB05608,BE0002216,inhibitor
DB05608,BE0001072,inhibitor
DB05608,BE0001082,inhibitor
DB05611,BE0021269,inhibitor
DB05611,BE0012862,inhibitor
DB05624,BE0000203,antagonist
DB05625,BE0000919,modulator
DB05630,BE0000971,inhibitor
DB05631,BE0000005,modulator
DB05645,BE0009911,modulator
DB05650,BE0010121,inhibitor
DB05653,BE0000663,agonist
DB05660,BE0003790,modulator
DB05660,BE0003772,modulator
DB05660,BE0001097,modulator
DB05667,BE0000344,inhibitor
DB05667,BE0000731,inhibitor
DB05667,BE0003542,inhibitor
DB05667,BE0003537,inhibitor
DB05667,BE0000875,inhibitor
DB05668,BE0000892,inhibitor
DB05676,BE0009697,inhibitor
DB05676,BE0002216,inhibitor
DB05676,BE0002212,inhibitor
DB05678,BE0000232,inhibitor
DB05679,BE0008663,inhibitor
DB05679,BE0000981,inhibitor
DB05695,BE0000509,antagonist
DB05708,BE0002341,agonist
DB05710,BE0003585,antagonist
DB05713,BE0000216,inhibitor
DB05721,BE0003594,modulator
DB05721,BE0000795,modulator
DB05724,BE0000411,modulator
DB05738,BE0000442,antagonist
DB05766,BE0000092,modulator
DB05773,BE0000511,antibody
DB05777,BE0000048,inhibitor
DB05786,BE0003381,modulator
DB05792,BE0004877,modulator
DB05796,BE0000266,modulator
DB05805,BE0000647,inhibitor
DB05805,BE0000486,inhibitor
DB05805,BE0000749,inhibitor
DB05806,BE0000971,inhibitor
DB05812,BE0000344,inhibitor
DB05814,BE0000695,binder
DB05829,BE0004703,activator
DB05829,BE0003508,activator
DB05838,BE0000293,agonist
DB05855,BE0000961,antagonist
DB05861,BE0008993,modulator
DB05864,BE0001534,inhibitor
DB05868,BE0003427,inhibitor
DB05871,BE0002050,inhibitor
DB05874,BE0002390,modulator
DB05884,BE0003427,inhibitor
DB05885,BE0000993,modulator
DB05885,BE0002226,blocker
DB05885,BE0004857,binding
DB05889,BE0000183,antibody
DB05889,BE0000183,regulator
DB05905,BE0000084,agonist
DB05913,BE0000369,modulator
DB05913,BE0000453,modulator
DB05928,BE0000956,suppressor
DB05931,BE0000369,modulator
DB05936,BE0000241,modulator
DB05938,BE0003392,inhibitor
DB05939,BE0000635,inhibitor
DB05941,BE0000911,antagonist
DB05943,BE0002442,antagonist
DB05944,BE0000767,modulator
DB05944,BE0000511,modulator
DB05956,BE0000417,antagonist
DB05959,BE0002374,inhibitor
DB05961,BE0002050,inhibitor
DB05964,BE0000647,inhibitor
DB05964,BE0000749,inhibitor
DB05964,BE0000486,inhibitor
DB05969,BE0002207,inhibitor
DB05969,BE0001072,inhibitor
DB05969,BE0001913,inhibitor
DB05970,BE0001056,inhibitor
DB05984,BE0000369,modulator
DB05990,BE0001777,agonist
DB05992,BE0014461,stimulator
DB05992,BE0013252,stimulator
DB05993,BE0000945,antagonist
DB05996,BE0003473,binder
DB05998,BE0001040,inhibitor
DB06013,BE0000742,inhibitor
DB06013,BE0002425,modulator
DB06014,BE0008666,binding
DB06016,BE0000581,partial agonist
DB06016,BE0000756,partial agonist
DB06016,BE0000291,partial agonist
DB06016,BE0000393,antagonist
DB06016,BE0000451,antagonist
DB06016,BE0000442,antagonist
DB06016,BE0000533,antagonist
DB06016,BE0000501,antagonist
DB06027,BE0003478,antagonist
DB06040,BE0001852,inhibitor
DB06043,BE0000852,antagonist
DB06070,BE0001120,inhibitor
DB06070,BE0001898,inhibitor
DB06073,BE0000988,inhibitor
DB06075,BE0000033,inhibitor
DB06075,BE0000858,inhibitor
DB06077,BE0000749,inhibitor
DB06077,BE0000451,antagonist
DB06077,BE0000756,partial agonist
DB06080,BE0000023,modulator
DB06081,BE0001043,inhibitor
DB06082,BE0002374,inhibitor
DB06083,BE0003721,agonist
DB06090,BE0002341,agonist
DB06109,BE0000756,antagonist
DB06119,BE0009738,inhibitor
DB06119,BE0000795,allosteric modulator
DB06133,BE0000132,inhibitor
DB06134,BE0003404,inhibitor
DB06134,BE0004601,inhibitor
DB06134,BE0000991,inhibitor
DB06137,BE0000143,inhibitor
DB06137,BE0000838,inhibitor
DB06140,BE0000945,antagonist
DB06144,BE0000756,antagonist
DB06144,BE0000451,antagonist
DB06144,BE0000533,antagonist
DB06144,BE0000945,antagonist
DB06144,BE0000090,inhibitor
DB06145,BE0000843,antagonist
DB06145,BE0000843,inhibitor
DB06147,BE0002360,inhibitor
DB06148,BE0000289,antagonist
DB06148,BE0000451,antagonist
DB06148,BE0000533,antagonist
DB06148,BE0000442,antagonist
DB06148,BE0000486,inhibitor
DB06148,BE0000749,inhibitor
DB06148,BE0000146,binder
DB06148,BE0000291,blocker
DB06148,BE0000342,antagonist
DB06148,BE0000393,binder
DB06148,BE0000460,binder
DB06148,BE0000572,antagonist
DB06148,BE0000581,binder
DB06148,BE0000632,agonist
DB06148,BE0000647,binder
DB06148,BE0000650,antagonist
DB06148,BE0000756,antagonist
DB06148,BE0000945,binder
DB06148,BE0004863,antagonist
DB06148,BE0004889,binder
DB06149,BE0004826,inhibitor
DB06151,BE0000185,stimulator
DB06151,BE0000030,activator
DB06151,BE0004839,reducer
DB06151,BE0000481,substrate
DB06151,BE0001154,inhibitor
DB06151,BE0004655,inhibitor
DB06151,BE0000417,activator
DB06151,BE0000365,activator
DB06151,BE0000760,activator
DB06151,BE0000396,activator
DB06151,BE0000641,activator
DB06152,BE0000385,agonist
DB06152,BE0000012,antagonist
DB06152,BE0000012,agonist
DB06153,BE0000092,antagonist
DB06153,BE0000560,antagonist
DB06153,BE0000045,antagonist
DB06153,BE0000451,antagonist
DB06153,BE0000393,antagonist
DB06153,BE0000533,antagonist
DB06153,BE0000291,partial agonist
DB06153,BE0000797,antagonist
DB06153,BE0000442,antagonist
DB06153,BE0000501,antagonist
DB06153,BE0000575,antagonist
DB06153,BE0000715,antagonist
DB06153,BE0000289,antagonist
DB06153,BE0000572,antagonist
DB06153,BE0000342,antagonist
DB06154,BE0000130,agonist
DB06154,BE0000629,agonist
DB06154,BE0009339,antagonist
DB06155,BE0000061,antagonist
DB06156,BE0000033,inhibitor
DB06157,BE0000732,inhibitor
DB06157,BE0005047,inhibitor
DB06157,BE0004994,inhibitor
DB06157,BE0005018,inhibitor
DB06157,BE0005026,inhibitor
DB06157,BE0005034,inhibitor
DB06159,BE0000971,inhibitor
DB06160,BE0000742,inhibitor
DB06160,BE0002425,inhibitor
DB06162,BE0003465,antibody
DB06162,BE0003465,regulator
DB06163,BE0000021,inhibitor
DB06168,BE0001051,binder
DB06168,BE0001051,antibody
DB06176,BE0002365,antagonist
DB06176,BE0002365,inhibitor
DB06176,BE0002366,antagonist
DB06176,BE0002366,inhibitor
DB06176,BE0003523,inhibitor
DB06176,BE0002368,inhibitor
DB06176,BE0008667,inhibitor
DB06178,BE0003405,antagonist
DB06182,BE0003507,inhibitor
DB06182,BE0016313,inhibitor
DB06182,BE0015938,inhibitor
DB06185,BE0000250,inhibitor
DB06186,BE0000887,inhibitor
DB06186,BE0000887,antibody
DB06188,BE0001852,inhibitor
DB06190,BE0001012,agonist
DB06191,BE0001032,inhibitor
DB06191,BE0003641,modulator
DB06193,BE0000742,modulator
DB06193,BE0002425,modulator
DB06194,BE0000779,agonist
DB06195,BE0001072,inhibitor
DB06195,BE0001913,inhibitor
DB06195,BE0001082,inhibitor
DB06196,BE0003513,antagonist
DB06196,BE0001078,inhibitor
DB06197,BE0001074,inhibitor
DB06198,BE0002050,modulator
DB06198,BE0004136,inhibitor
DB06199,BE0000521,antagonist
DB06201,BE0001143,modulator
DB06201,BE0001192,inhibitor
DB06202,BE0010205,modulator
DB06202,BE0000123,antagonist
DB06202,BE0000123,agonist
DB06202,BE0000123,negative modulator
DB06202,BE0000792,agonist
DB06202,BE0000095,inverse agonist
DB06203,BE0000854,inhibitor
DB06204,BE0000770,agonist
DB06204,BE0000486,inhibitor
DB06204,BE0000632,agonist
DB06204,BE0000420,agonist
DB06204,BE0000749,inhibitor
DB06205,BE0009857,modulator
DB06205,BE0009857,metabolizer
DB06205,BE0000984,inhibitor
DB06207,BE0000501,antagonist
DB06207,BE0000715,antagonist
DB06207,BE0000575,antagonist
DB06207,BE0009629,blocker
DB06209,BE0000110,antagonist
DB06210,BE0003440,agonist
DB06211,BE0000803,inhibitor
DB06211,BE0000588,antagonist
DB06211,BE0000588,inhibitor
DB06211,BE0000488,antagonist
DB06211,BE0000488,inhibitor
DB06211,BE0003579,antagonist
DB06211,BE0003579,inhibitor
DB06211,BE0004647,antagonist
DB06211,BE0004647,inhibitor
DB06211,BE0008485,antagonist
DB06211,BE0008485,inhibitor
DB06212,BE0000293,antagonist
DB06212,BE0000165,antagonist
DB06213,BE0000924,agonist
DB06216,BE0000451,antagonist
DB06216,BE0000756,antagonist
DB06216,BE0000291,antagonist
DB06216,BE0000797,antagonist
DB06216,BE0000393,antagonist
DB06216,BE0000533,antagonist
DB06216,BE0004688,antagonist
DB06216,BE0000945,antagonist
DB06216,BE0000650,antagonist
DB06216,BE0000581,antagonist
DB06216,BE0000389,antagonist
DB06216,BE0000020,antagonist
DB06216,BE0000501,antagonist
DB06216,BE0000289,antagonist
DB06216,BE0000572,antagonist
DB06216,BE0000342,antagonist
DB06216,BE0000442,antagonist
DB06216,BE0000112,antagonist
DB06216,BE0000172,antagonist
DB06216,BE0000694,antagonist
DB06217,BE0000197,blocker
DB06217,BE0004717,blocker
DB06217,BE0003604,blocker
DB06217,BE0000090,blocker
DB06218,BE0005806,modulator
DB06218,BE0000192,inhibitor
DB06218,BE0001143,blocker
DB06218,BE0002082,blocker
DB06218,BE0000177,blocker
DB06219,BE0004826,binder
DB06219,BE0000683,inhibitor
DB06224,BE0001085,other/unknown
DB06226,BE0000511,inhibitor
DB06228,BE0000216,antagonist
DB06229,BE0000451,modulator
DB06229,BE0000756,modulator
DB06230,BE0000632,partial agonist
DB06230,BE0000420,antagonist
DB06230,BE0000770,antagonist
DB06233,BE0002386,inhibitor
DB06234,BE0003484,inhibitor
DB06235,BE0013795,modulator
DB06235,BE0001086,modulator
DB06235,BE0002387,modulator
DB06235,BE0005551,modulator
DB06235,BE0010782,modulator
DB06236,BE0002050,modulator
DB06236,BE0004136,inhibitor
DB06237,BE0000182,inhibitor
DB06240,BE0001032,modulator
DB06243,BE0000404,inhibitor
DB06246,BE0000182,modulator
DB06246,BE0000814,inhibitor
DB06246,BE0000747,inhibitor
DB06246,BE0004353,inhibitor
DB06248,BE0003490,antagonist
DB06249,BE0000123,inhibitor
DB06249,BE0000792,inhibitor
DB06251,BE0005561,inhibitor
DB06255,BE0000776,inhibitor
DB06255,BE0001162,activator
DB06255,BE0009964,activator
DB06255,BE0001826,activator
DB06258,BE0012549,modulator
DB06258,BE0010433,modulator
DB06262,BE0000501,agonist
DB06262,BE0000575,agonist
DB06262,BE0000715,agonist
DB06262,BE0000289,agonist
DB06262,BE0000572,agonist
DB06262,BE0000342,agonist
DB06262,BE0000172,agonist
DB06262,BE0000694,agonist
DB06262,BE0001012,agonist
DB06262,BE0000753,inhibitor
DB06264,BE0000192,modulator
DB06267,BE0000182,inhibitor
DB06268,BE0000521,antagonist
DB06268,BE0000043,antagonist
DB06271,BE0000775,agonist
DB06271,BE0000280,potentiator
DB06273,BE0002859,inhibitor
DB06273,BE0002859,antibody
DB06274,BE0000770,antagonist
DB06274,BE0000632,antagonist
DB06274,BE0000420,antagonist
DB06276,BE0000642,inhibitor
DB06280,BE0000415,modulator
DB06281,BE0003516,antagonist
DB06282,BE0000442,antagonist
DB06282,BE0000442,inhibitor
DB06283,BE0002226,inhibitor
DB06283,BE0000356,inhibitor
DB06285,BE0003309,modulator
DB06285,BE0003508,ligand
DB06287,BE0002386,inhibitor
DB06288,BE0000650,antagonist
DB06288,BE0000451,antagonist
DB06288,BE0000756,antagonist
DB06288,BE0000581,antagonist
DB06288,BE0000770,agonist
DB06288,BE0000420,agonist
DB06288,BE0000632,agonist
DB06290,BE0003427,modulator
DB06290,BE0004004,inhibitor
DB06290,BE0004701,inhibitor
DB06292,BE0004753,antagonist
DB06292,BE0004753,inhibitor
DB06295,BE0000233,modulator
DB06297,BE0000778,inhibitor
DB06306,BE0001120,inhibitor
DB06311,BE0003997,modulator
DB06314,BE0000915,inhibitor
DB06317,BE0003492,modulator
DB06333,BE0000623,inhibitor
DB06334,BE0002365,modulator
DB06335,BE0000854,inhibitor
DB06343,BE0000858,binder
DB06343,BE0000858,antibody
DB06345,BE0000950,inhibitor
DB06346,BE0002382,inhibitor
DB06347,BE0003404,inhibitor
DB06347,BE0000991,inhibitor
DB06350,BE0000110,antagonist
DB06354,BE0000346,modulator
DB06358,BE0002010,modulator
DB06358,BE0000330,inhibitor
DB06362,BE0000971,modulator
DB06364,BE0000742,modulator
DB06364,BE0002425,modulator
DB06366,BE0000511,binder
DB06366,BE0000511,antibody
DB06367,BE0003417,inhibitor
DB06370,BE0002437,modulator
DB06372,BE0001051,binder
DB06372,BE0004734,binder
DB06372,BE0004735,binder
DB06374,BE0000123,antagonist
DB06393,BE0000291,antagonist
DB06395,BE0000233,inhibitor
DB06397,BE0001717,modulator
DB06401,BE0000123,antagonist
DB06401,BE0000123,agonist
DB06402,BE0000738,agonist
DB06402,BE0003585,agonist
DB06402,BE0008658,antagonist
DB06403,BE0000521,antagonist
DB06403,BE0000043,antagonist
DB06404,BE0002093,inhibitor
DB06404,BE0001529,inhibitor
DB06404,BE0002440,inhibitor
DB06404,BE0004672,inhibitor
DB06404,BE0001021,inhibitor
DB06404,BE0001088,inhibitor
DB06404,BE0000048,inhibitor
DB06406,BE0000216,inhibitor
DB06408,BE0000761,inhibitor
DB06409,BE0000770,agonist
DB06410,BE0000779,suppressor
DB06412,BE0000132,agonist
DB06412,BE0000132,activator
DB06413,BE0000715,agonist
DB06413,BE0000647,antagonist
DB06413,BE0000647,inhibitor
DB06414,BE0002050,modulator
DB06414,BE0004136,inhibitor
DB06419,BE0004800,antagonist
DB06420,BE0000742,other/unknown
DB06421,BE0000756,modulator
DB06421,BE0000092,modulator
DB06429,BE0002371,antagonist
DB06433,BE0002450,modulator
DB06435,BE0000402,antagonist
DB06436,BE0003721,modulator
DB06436,BE0000205,inhibitor
DB06436,BE0000029,inhibitor
DB06436,BE0002411,inhibitor
DB06436,BE0003440,modulator
DB06436,BE0002131,inhibitor
DB06436,BE0000852,inhibitor
DB06436,BE0000453,inhibitor
DB06436,BE0000369,inhibitor
DB06439,BE0013795,inhibitor
DB06439,BE0001086,inhibitor
DB06439,BE0002387,inhibitor
DB06439,BE0005551,inhibitor
DB06439,BE0010782,inhibitor
DB06439,BE0000239,inhibitor
DB06441,BE0000110,inhibitor
DB06442,BE0002705,inhibitor
DB06448,BE0002373,inhibitor
DB06448,BE0002372,inhibitor
DB06454,BE0000291,modulator
DB06454,BE0000756,partial agonist
DB06454,BE0000581,ligand
DB06455,BE0013004,antagonist
DB06457,BE0000442,modulator
DB06460,BE0000521,modulator
DB06460,BE0000043,modulator
DB06461,BE0010101,modulator
DB06461,BE0010102,modulator
DB06461,BE0001015,modulator
DB06461,BE0010246,inhibitor
DB06461,BE0000163,modulator
DB06461,BE0004736,modulator
DB06468,BE0000752,inhibitor
DB06468,BE0009757,inhibitor
DB06469,BE0000147,modulator
DB06470,BE0003594,modulator
DB06471,BE0000013,antagonist
DB06472,BE0000439,modulator
DB06472,BE0001155,modulator
DB06477,BE0000756,agonist
DB06480,BE0000084,agonist
DB06484,BE0000013,antagonist
DB06486,BE0000872,modulator
DB06486,BE0001315,inhibitor
DB06486,BE0000428,inhibitor
DB06494,BE0000203,inhibitor
DB06497,BE0000911,antagonist
DB06499,BE0003427,modulator
DB06504,BE0000736,agonist
DB06506,BE0000291,antagonist
DB06508,BE0008988,antagonist
DB06510,BE0000215,modulator
DB06510,BE0000071,modulator
DB06512,BE0000451,antagonist
DB06512,BE0000533,inverse agonist
DB06515,BE0001023,activator
DB06518,BE0001019,inhibitor
DB06519,BE0000215,modulator
DB06521,BE0000623,inhibitor
DB06525,BE0000426,inhibitor
DB06527,BE0003392,antagonist
DB06529,BE0003594,modulator
DB06530,BE0000155,modulator
DB06530,BE0003518,modulator
DB06536,BE0000215,modulator
DB06536,BE0000071,modulator
DB06538,BE0000291,antagonist
DB06548,BE0000776,inhibitor
DB06548,BE0003570,inhibitor
DB06549,BE0003513,agonist
DB06554,BE0003599,modulator
DB06555,BE0000501,inhibitor
DB06555,BE0000715,inhibitor
DB06555,BE0000575,inhibitor
DB06578,BE0000659,agonist
DB06579,BE0008668,partial agonist
DB06579,BE0000523,modulator
DB06580,BE0000837,modulator
DB06582,BE0000736,agonist
DB06586,BE0021370,modulator
DB06586,BE0003620,modulator
DB06587,BE0003521,agonist
DB06589,BE0000029,inhibitor
DB06589,BE0000369,inhibitor
DB06589,BE0000023,inhibitor
DB06589,BE0000852,inhibitor
DB06589,BE0000205,inhibitor
DB06589,BE0000453,inhibitor
DB06589,BE0002133,inhibitor
DB06589,BE0001341,inhibitor
DB06589,BE0000689,inhibitor
DB06589,BE0004714,inhibitor
DB06590,BE0004840,inhibitor
DB06594,BE0000533,antagonist
DB06594,BE0000515,agonist
DB06594,BE0000327,agonist
DB06595,BE0009588,inhibitor
DB06595,BE0001132,antagonist
DB06595,BE0001132,inhibitor
