drugbank_id,kingdom,superclass,class,subclass,direct_parent
DB08265,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzenesulfonamides,Benzenesulfonamides
DB08267,Organic compounds,Phenylpropanoids and polyketides,Stilbenes,,Stilbenes
DB08268,Organic compounds,Phenylpropanoids and polyketides,Stilbenes,,Stilbenes
DB08270,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Leucine and derivatives
DB08271,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzenesulfonamides,Benzenesulfonamides
DB08272,Organic compounds,Benzenoids,Naphthalenes,,Naphthalenes
DB08273,Organic compounds,Benzenoids,Phenols,Nitrophenols,Nitrophenols
DB08274,Organic compounds,Organoheterocyclic compounds,Cycloheptapyrans,,Cycloheptapyrans
DB08275,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Tyrosine and derivatives
DB08276,Organic compounds,Organic oxygen compounds,Organic oxoanionic compounds,Organic pyrophosphates,Organic pyrophosphates
DB08277,Organic compounds,Benzenoids,Phenol ethers,,Phenol ethers
DB08278,Organic compounds,Organoheterocyclic compounds,Quinolines and derivatives,Quinolones and derivatives,Fluoroquinolones
DB08279,Organic compounds,Organoheterocyclic compounds,Thiophenes,Thiophene carboxylic acids and derivatives,Thiophene carboxylic acids
DB08280,Organic compounds,Benzenoids,Phenol ethers,Anisoles,Anisoles
DB08281,Organic compounds,Organoheterocyclic compounds,Isoindoles and derivatives,Isoindolines,Phthalimides
DB08282,Organic compounds,Organoheterocyclic compounds,Isoindoles and derivatives,Isoindolines,Phthalimides
DB08283,Organic compounds,Organoheterocyclic compounds,Piperidines,,Piperidines
DB08284,Organic compounds,Organoheterocyclic compounds,Isoindoles and derivatives,Isoindolines,Phthalimides
DB08285,Organic compounds,Organoheterocyclic compounds,Triazines,Aminotriazines,2-benzylamino-s-triazines
DB08286,Organic compounds,Benzenoids,Benzene and substituted derivatives,Phenoxyacetic acid derivatives,Phenoxyacetic acid derivatives
DB08287,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzenesulfonyl compounds,Benzenesulfonyl compounds
DB08288,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Beta amino acids and derivatives
DB08289,Organic compounds,Benzenoids,Benzene and substituted derivatives,Anilides,Anilides
DB08291,Organic compounds,Benzenoids,Benzene and substituted derivatives,Nitrobenzenes,Nitrobenzenes
DB08292,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,Hydroxybenzoic acid derivatives
DB08293,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,Hydroxybenzoic acid derivatives
DB08294,Organic compounds,Benzenoids,Phenols,Nitrophenols,Nitrophenols
DB08295,Organic compounds,Benzenoids,Phenols,Nitrophenols,Nitrophenols
DB08296,Organic compounds,Benzenoids,Benzene and substituted derivatives,Nitrobenzenes,Nitrobenzenes
DB08297,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Phenolic glycosides
DB08299,Organic compounds,Organoheterocyclic compounds,Pyridines and derivatives,Phenylpyridines,Phenylpyridines
DB08300,Organic compounds,Benzenoids,Naphthalenes,,Naphthalenes
DB08301,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzenesulfonamides,Benzenesulfonamides
DB08302,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,Benzoic acids
DB08303,Organic compounds,Organoheterocyclic compounds,Thiadiazines,Benzothiadiazines,"1,2,4-benzothiadiazine-1,1-dioxides"
DB08304,Organic compounds,Organoheterocyclic compounds,Benzothiazines,,Benzothiazines
DB08305,Organic compounds,Organoheterocyclic compounds,Benzothiazines,,Benzothiazines
DB08306,Organic compounds,Benzenoids,Benzene and substituted derivatives,Sulfanilides,Sulfanilides
DB08307,Organic compounds,Benzenoids,Benzene and substituted derivatives,Trifluoromethylbenzenes,Trifluoromethylbenzenes
DB08308,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,Steroid esters,Steroid esters
DB08309,Organic compounds,Organoheterocyclic compounds,Imidazopyrimidines,Purines and purine derivatives,Hypoxanthines
DB08310,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Beta amino acids and derivatives
DB08312,Organic compounds,Organoheterocyclic compounds,Diazines,Pyrimidines and pyrimidine derivatives,Aminopyrimidines and derivatives
DB08313,Organic compounds,Organoheterocyclic compounds,Benzimidazoles,,Benzimidazoles
DB08314,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,Aryl-phenylketones
DB08315,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,2-heteroaryl carboxamides
DB08316,Organic compounds,Organoheterocyclic compounds,Diazanaphthalenes,Benzodiazines,Quinazolines
DB08317,Organic compounds,Organoheterocyclic compounds,Diazanaphthalenes,Benzodiazines,Quinazolinamines
DB08318,Organic compounds,Benzenoids,Phenol ethers,,Phenol ethers
DB08319,Organic compounds,Benzenoids,Benzene and substituted derivatives,Biphenyls and derivatives,Biphenyls and derivatives
DB08320,Organic compounds,Phenylpropanoids and polyketides,Stilbenes,,Stilbenes
DB08321,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,Cyclitols and derivatives
DB08322,Organic compounds,Phenylpropanoids and polyketides,Cinnamic acids and derivatives,Hydroxycinnamic acids and derivatives,Coumaric acid esters
DB08323,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",N-acyl-alpha amino acids and derivatives
DB08324,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",N-acyl-alpha amino acids and derivatives
DB08325,Organic compounds,Organoheterocyclic compounds,Imidazopyrimidines,Purines and purine derivatives,6-aminopurines
DB08326,Organic compounds,Organoheterocyclic compounds,Benzothiazoles,,Benzothiazoles
DB08327,Organic compounds,Benzenoids,Benzene and substituted derivatives,Phenylacetic acids,2(hydroxyphenyl)acetic acids
DB08328,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Beta amino acids and derivatives
DB08329,Organic compounds,Benzenoids,Benzene and substituted derivatives,Sulfanilides,Sulfanilides
DB08330,Organic compounds,Phenylpropanoids and polyketides,Stilbenes,,Stilbenes
DB08331,Organic compounds,Benzenoids,Benzene and substituted derivatives,Aniline and substituted anilines,Aniline and substituted anilines
DB08332,Organic compounds,Benzenoids,Anthracenes,,Anthracenes
DB08333,Organic compounds,Benzenoids,Phenols,1-hydroxy-2-unsubstituted benzenoids,1-hydroxy-2-unsubstituted benzenoids
DB08334,Organic compounds,Benzenoids,Phenols,Halophenols,O-fluorophenols
DB08335,Organic compounds,Benzenoids,Phenols,1-hydroxy-2-unsubstituted benzenoids,1-hydroxy-2-unsubstituted benzenoids
DB08336,Organic compounds,Organoheterocyclic compounds,Azoles,Oxadiazoles,"1,3,4-oxadiazoles"
DB08338,Organic compounds,Phenylpropanoids and polyketides,Macrolactams,,Macrolactams
DB08339,Organic compounds,Organoheterocyclic compounds,Pyridines and derivatives,Phenylpyridines,Phenylpyridines
DB08340,Organic compounds,Organoheterocyclic compounds,Pyrazolotriazines,,Pyrazolotriazines
DB08341,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzenesulfonamides,Benzenesulfonamides
DB08342,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",L-cysteine-S-conjugates
DB08344,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,4-halobenzoic acids and derivatives
DB08345,Organic compounds,Organoheterocyclic compounds,Pyrazolotriazines,,Pyrazolotriazines
DB08346,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,Hydroxybenzoic acid derivatives
DB08347,Organic compounds,Organoheterocyclic compounds,Indoles and derivatives,Indoles,Indoles
DB08348,Organic compounds,Organoheterocyclic compounds,Quinolines and derivatives,Benzoquinolines,Phenanthridines and derivatives
DB08349,Organic compounds,Organoheterocyclic compounds,Azoles,Pyrazoles,Phenylpyrazoles
DB08350,Organic compounds,Organoheterocyclic compounds,Pyridines and derivatives,Bipyridines and oligopyridines,Bipyridines and oligopyridines
DB08351,Organic compounds,Organoheterocyclic compounds,Diazanaphthalenes,Benzodiazines,Quinazolinamines
DB08352,Organic compounds,Organoheterocyclic compounds,Azoles,Oxazoles,"Phenyl-1,3-oxazoles"
DB08353,Organic compounds,Organoheterocyclic compounds,Pyrazolotriazines,,Pyrazolotriazines
DB08354,Organic compounds,Organoheterocyclic compounds,Triazines,Aminotriazines,2-benzylamino-s-triazines
DB08355,Organic compounds,Organoheterocyclic compounds,Diazanaphthalenes,Benzodiazines,Quinazolines
DB08356,Organic compounds,Organoheterocyclic compounds,Azoles,Pyrazoles,Phenylpyrazoles
DB08357,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Dialkyl ethers
DB08358,Organic compounds,Organoheterocyclic compounds,Pyridines and derivatives,Bipyridines and oligopyridines,Bipyridines and oligopyridines
DB08359,Organic compounds,Organoheterocyclic compounds,Azoles,Thiazoles,"2,4,5-trisubstituted thiazoles"
DB08360,Organic compounds,Organoheterocyclic compounds,Diazinanes,Piperazines,N-arylpiperazines
DB08361,Organic compounds,Organoheterocyclic compounds,Diazines,Pyrimidines and pyrimidine derivatives,Pyrimidinecarboxamides
DB08362,Organic compounds,Benzenoids,Benzene and substituted derivatives,Anilides,Acetanilides
DB08363,Organic compounds,Organoheterocyclic compounds,Indoles and derivatives,Carbazoles,Carbazoles
DB08364,Organic compounds,Organoheterocyclic compounds,Pyridines and derivatives,Methylpyridines,Methylpyridines
DB08365,Organic compounds,Organoheterocyclic compounds,Indoles and derivatives,Pyrroloindoles,Pyrroloindoles
DB08366,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,Acylaminobenzoic acid and derivatives
DB08367,Organic compounds,Lipids and lipid-like molecules,Glycerophospholipids,Glycerophosphates,"1,2-diacylglycerol-3-phosphates"
DB08368,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Tetracarboxylic acids and derivatives,Tetracarboxylic acids and derivatives
DB08369,Organic compounds,Benzenoids,Benzene and substituted derivatives,Biphenyls and derivatives,Biphenyls and derivatives
DB08370,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",L-cysteine-S-conjugates
DB08371,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Phenylalanine and derivatives
DB08372,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Alkyl aryl ethers
DB08373,Organic compounds,Benzenoids,Benzene and substituted derivatives,Biphenyls and derivatives,Polychlorinated biphenyls
DB08374,Organic compounds,Benzenoids,Benzene and substituted derivatives,Phenethylamines,Amphetamines and derivatives
DB08375,Organic compounds,Organoheterocyclic compounds,Thiazines,"1,3-thiazines","1,3-thiazines"
DB08376,Organic compounds,Lipids and lipid-like molecules,Glycerophospholipids,Glycerophosphates,"1,2-diacylglycerol-3-phosphates"
DB08377,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",N-acyl-alpha amino acids
DB08378,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Gamma amino acids and derivatives
DB08379,Organic compounds,Benzenoids,Benzene and substituted derivatives,Diphenylethers,Diphenylethers
DB08382,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Alpha amino acid amides
DB08383,Organic compounds,Organoheterocyclic compounds,Azoles,Imidazoles,Phenylimidazoles
DB08384,Organic compounds,Organoheterocyclic compounds,Azoles,Pyrazoles,Phenylpyrazoles
DB08385,Organic compounds,Organoheterocyclic compounds,Quinolines and derivatives,,Quinolines and derivatives
DB08386,Organic compounds,Organoheterocyclic compounds,Azoles,Pyrazoles,Phenylpyrazoles
DB08387,Organic compounds,Organoheterocyclic compounds,Azoles,Pyrazoles,Phenylpyrazoles
DB08388,Organic compounds,Benzenoids,Benzene and substituted derivatives,Diphenylethers,Diphenylethers
DB08389,Organic compounds,Organoheterocyclic compounds,Diazanaphthalenes,Benzodiazines,Quinazolinamines
DB08390,Organic compounds,Benzenoids,Phenol ethers,,Phenol ethers
DB08391,Organic compounds,Organoheterocyclic compounds,Diazanaphthalenes,Benzodiazines,Quinazolinamines
DB08392,Organic compounds,Organoheterocyclic compounds,Furans,Diphenylfurans,"2,3-diphenylfurans"
DB08393,Organic compounds,Organoheterocyclic compounds,Furans,Diphenylfurans,"2,3-diphenylfurans"
DB08394,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",N-acyl-alpha amino acids
DB08395,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Diarylethers
DB08397,Organic compounds,Benzenoids,Naphthalenes,Naphthalenecarboxylic acids and derivatives,Naphthalenecarboxylic acids
DB08398,Organic compounds,Organoheterocyclic compounds,Pyridines and derivatives,Phenylpyridines,Phenylpyridines
DB08399,Organic compounds,Phenylpropanoids and polyketides,Stilbenes,,Stilbenes
DB08400,Organic compounds,Organoheterocyclic compounds,Piperidines,Benzylpiperidines,4-benzylpiperidines
DB08401,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",N-acyl-L-alpha-amino acids
DB08402,Organic compounds,Benzenoids,Benzene and substituted derivatives,Anilides,Benzanilides
DB08403,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Phenylalanine and derivatives
DB08404,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Beta amino acids and derivatives
DB08405,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Beta amino acids and derivatives
DB08406,Organic compounds,Organoheterocyclic compounds,Benzazepines,Dibenzazepines,Dibenzazepines
DB08407,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,Hydroxybenzoic acid derivatives
DB08408,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Beta amino acids and derivatives
DB08409,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",N-acyl-alpha amino acids
DB08410,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",N-acyl-alpha amino acids
DB08411,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",N-acyl-L-alpha-amino acids
DB08412,Organic compounds,Benzenoids,Benzene and substituted derivatives,Nitrobenzenes,Nitrobenzenes
DB08413,Organic compounds,Benzenoids,Benzene and substituted derivatives,Nitrobenzenes,Nitrobenzenes
