drugbank_id,synonym,language,coder
DB14375,Silybum Marianum Seed,english,
DB14375,Silybum Marianum Seed Extract,english,
DB14376,"Chicory Greens, Raw",english,
DB14376,"Chicory Greens,raw",english,
DB14376,Chicory Leaf Extract,english,
DB14376,Cichorii Herba,english,
DB14376,Cichorium Intybus (Chicory) Leaf Extract,english,
DB14376,Cichorium Intybus Leaf,english,
DB14376,Cichorium Intybus Leaf Extract,english,
DB14376,Ju Ju,english,
DB14376,Radicchio,english,
DB14376,"Radicchio, Raw",english,
DB14376,"Radicchio,raw",english,
DB14377,African Oil Palm Fruit Oil,english,
DB14377,African Palm Oil,english,
DB14377,Elaeis Guineensis (Palm) Oil,english,
DB14377,Elaeis Guineensis Fruit Oil,english,
DB14377,Elaeis Guineensis Oil,english,
DB14377,Oil Palm,english,
DB14377,"Oil, Palm",english,
DB14377,"Oil,palm",english,
DB14377,Palm Oil (From Fruit),english,
DB14377,Palm Oil (Unhydrogenated),english,
DB14378,Camphor Laurel Leaf Oil,english,
DB14378,Camphor Leaf Volatile Oil,english,
DB14378,Camphor Oil Formosan Ho-sho Leaves,english,
DB14378,"Camphor Oil, Formosan Ho-sho, Leaves",english,
DB14378,Camphor Tree Leaf Oil,english,
DB14378,Camphora Camphora Leaf Oil,english,
DB14378,Camphortree Leaf Oil,english,
DB14378,Cinnamomum Camphora (Camphor) Leaf Oil,english,
DB14378,Cinnamomum Camphora Leaf Oil,english,
DB14378,Laurus Camphora Leaf Oil,english,
DB14379,Hercule's Club (Zanthoxylum Clava-herculis) Bark,english,
DB14379,Hercules-club Pricklyash Bark,english,
DB14379,Hercules' Club (Zanthoxylum Clava-herculis) Bark,english,
DB14379,Pepperwood Bark,english,
DB14379,Southern Pricky Ask Bark,english,
DB14379,Zanthoxylum Macrophyllum Bark,english,
DB14382,Influenza a Virus A/california/7/2009(h1n1)-like Hemagglutinin Antigen (Formaldehyde Inactivated),english,
DB14388,"Bordetella Pertussis Toxoid Antigen, C",english,
DB14394,Influenza a Virus A/california/7/2009 (H1n1) Live(attenuated) Antigen,english,
DB14394,Influenza a virus a/california/7/2009(h1n1) live(attenuated) antigen,english,
DB14395,Influenza a Virus A/victoria/361/2011 (H3n2) Live(attenuated) Antigen,english,
DB14396,Influenza B Virus B/wisconsin/1/2010 Live(attenuated) Antigen,english,
DB14399,"Influenza a Virus A/texas/50/2012 Nymc X-223a (H3n2) Hemagglutinin Antigen (Mdck Cell Derived, Propiolactone Inactivated)",english,
DB14401,Influenza B Virus B/massachusetts/2/2012 Nymc Bx-51b Hemagglutinin Antigen (Propiolactone Inactivated),english,
DB14405,Influenza a Virus A/switzerland/9715293/2013 Nib-88 (H3n2) Hemmagglutinin Antigen (Formaldehyde Inactivated),english,
DB14409,Adenovirus Type 4 Strain Cl-68578,english,
DB14409,Adenovirus Type 4 Vaccine Live,english,
DB14409,"Adenovirus Vaccine, Live, Oral, Type 4",english,
DB14409,Human Adenovirus E Serotype 4 Strain Cl-68578,english,
DB14409,Human Adenovirus Serotype 4 Strain Cl-68578,english,
DB14409,Human Adenovirus Serotype 4 Vaccine Strain Cl-68578,english,
DB14409,Mastadenovirus Human Adenovirus B Type 4 Strain Cl-68578,english,
DB14410,Human Adenovirus B Serotype 7 Strain 55142,english,
DB14443,Cholera Vaccine,english,
DB14443,Cholera Vaccine Live Oral,english,
DB14443,"Cholera vaccine, live, oral",english,
DB14444,Influenza a Virus A/california/7/2009(h1n1)-like Antigen (Propiolactone Inactivated),english,
DB14446,Influenza a Virus A/south Dakota/6/2007 (H1n1) Live(attenuated) Antigen,english,
DB14446,Influenza a Virus A/south Dakota/6/2007(h1n1) Live(attenuated) Antigen,english,
DB14446,"Influenza a Virus H1n1 Live Antigen, A",english,
DB14447,Influenza a Virus A/uruguay/716/2007(H3N2) Live(attenuated) Antigen,english,
DB14447,"Influenza a Virus H3N2 Live Antigen, A",english,
DB14449,Influenza a Virus A/perth/16/2009 (H3n2) Live(attenuated) Antigen,english,
DB14454,Influenza B Virus B/massachusetts/2/2012 Nymc Bx-51b Antigen (Formaldehyde Inactivated),english,
DB14472,CG-IGF2,english,
DB14472,Human insulin-like growth factor II,english,
DB14472,Human oligopeptide-24,english,
DB14472,IGF-2,english,
DB14472,IGF-II,english,
DB14472,Insulin-like growth factor 2,english,
DB14472,Insulin-like growth factor II (human),english,
DB14472,Insulin-like growth factor-2,english,
DB14472,Insulin-like growth factor-II,english,
DB14472,Multiplication-stimulating activity III-2,english,
DB14472,RH-oligopeptide-8,english,
DB14472,RH-polypeptide-31,english,
DB14472,SH-polypeptide-31,english,
DB14473,Factor VIII,english,
DB14474,"1,4-Sorbitan",english,
DB14475,(+)-lactic acid,english,
DB14475,(S)-(+)-lactic acid,english,
DB14475,(S)-2-hydroxypropanoic acid,english,
DB14475,(S)-2-hydroxypropionic acid,english,
DB14475,(S)-lactic acid,english,
DB14475,L-(+)-lactic acid,english,
DB14475,L-(+)-α-hydroxypropionic acid,english,
DB14475,L-Lactic acid,english,jan
DB14475,L-Milchsäure,german,
DB14476,(+)-alpha-tocopherol,english,
DB14476,(±)-α-tocopherol,english,
DB14476,all-rac-alpha-tocopherol,english,
DB14476,"DL-5,7,8-trimethyltocol",english,
DB14476,DL-alpha tocopherol,english,
DB14476,DL-α-tocopherol,english,
DB14476,Vitamin E DL-alpha,english,
DB14477,all-rac-alfa-tocopheryl acetate,english,
DB14477,all-rac-alpha-tocopheryl acetate,english,
DB14477,DL-alpha-tocopheryl acetate,english,
DB14478,1-vinylpyrrolidin-2-one homopolymer,english,
DB14478,Plasdone K29-32,english,
DB14478,Plasdone K29/32,english,
DB14478,Polyvinylpyrrolidone K 30,english,
DB14478,Polyvinylpyrrolidone K-29/32,english,
DB14478,Polyvinylpyrrolidone K30,english,
DB14478,Povidone K29-32,english,
DB14478,Povidone K29/32,english,
DB14478,PVP K-30,english,
DB14478,PVP K30,english,
DB14478,PVP-K 30,english,
DB14479,N-acetyl-L-cysteine zinc salt,english,
DB14479,Zinc acetylcysteine,english,
DB14480,N-Acetyl cysteine amide,english,
DB14480,N-Acetyl-cysteine-amide,english,
DB14480,N-Acetyl-L-cysteinamide,english,
DB14480,N-Acetyl-L-cysteine amide,english,
DB14480,N-Acetylcysteinamide,english,
DB14480,N-Acetylcysteine amide,english,
DB14480,Nac amide,english,
DB14480,NACA,english,
DB14481,Calcium monohydrogen phosphate dihydrate,english,
DB14481,"Calcium phosphate dibasic, hydrous",english,
DB14481,"Calcium phosphate dihydrate, dibasic",english,
DB14481,"Calcium phosphate, dibasic, dihydrate",english,
DB14481,"Calcium phosphate, dibasic, hydrous",english,
DB14481,D.C.P.,english,
DB14481,Dibasic calcium phosphate dihydrate,english,
DB14481,Dibasic calcium phosphate hydrate,english,
DB14481,Dicalcium phosphate dihydrate,english,
DB14482,Ascorbato sódico,spanish,
DB14482,Ascorbic acid sodium salt,english,
DB14482,L-Ascorbic acid sodium salt,english,
DB14482,"L-Ascorbic acid, monosodium salt",english,
DB14482,Monosodium L-ascorbate,english,
DB14482,Sodium ascorbate,english,inn/usp
DB14482,sodium L-ascorbate,english,
DB14482,Vitamin C sodium,english,
DB14482,"Vitamin C, sodium salt",english,
DB14483,Ascorbic acid calcium salt,english,
DB14483,Calcium ascorbate,english,
DB14483,Calcium ascorbate anhydrous,english,
DB14483,Calcium diascorbate,english,
DB14483,"L-ascorbic acid, calcium salt (2:1)",english,
DB14484,"Ascorbic acid, magnesium salt",english,
DB14484,L(+)-ascorbic acid magnesium salt,english,
DB14484,Vitamin C magnesium salt,english,
DB14485,"(-)-ascorbic acid, zinc salt",english,
DB14485,"L-ascorbic acid, zinc salt",english,
DB14485,"L-ascorbic acid, zinc salt (2:1)",english,
DB14486,Ascorbic acid nicotinamide complex,english,
DB14486,Niacinamide ascorbate,english,
DB14486,Nicotinamide-ascorbic acid complex,english,
DB14487,"Acetic acid, zinc salt",english,
DB14487,Dicarbomethoxyzinc,english,
DB14487,Zinc acetate anhydrous,english,
DB14487,Zinc acetato,spanish,
DB14487,Zinc diacetate,english,iupac
DB14487,Zinc(II) acetate,english,
DB14488,"D-gluconic acid, iron(2+) salt (2:1)",english,
DB14488,Ferric Gluconate,english,
DB14488,Ferrous gluconate anhydrous,english,
DB14488,Iron(2+) gluconate (1:2),english,
DB14488,"Iron(II) gluconate, anhydrous",english,
DB14489,Iron succinate,english,
DB14490,Ferrous cevitamate,english,
DB14490,Iron(2+) L-ascorbate,english,
DB14490,"L-Ascorbic acid, iron complex",english,
DB14491,Ferrous fumarate,english,jan/usp
DB14491,Iron(2+) fumarate,english,
DB14492,Iodine aqueous,english,
DB14492,Lugol's iodine,english,
DB14492,Lugol's solution,english,
DB14492,Microiodide,english,
DB14492,Potassium triiodide,english,
DB14493,Zinc bisglycinate,english,
DB14493,Zinc(II) glycinate,english,
DB14494,Basic zinc carbonate,english,
DB14494,Zinc carbonate,english,usan/usp
DB14494,"Zinc carbonate, basic",english,
DB14494,Zinc subcarbonate,english,
DB14495,Manganese citrate anhydrous,english,
DB14495,Trimanganese dicitrate,english,
DB14496,Anhydric sodium molybdate,english,
DB14496,Molybdenum (as sodium),english,
DB14496,Sodium molybdate (anhydrous),english,
DB14496,Sodium molybdate(VI),english,
DB14496,Sodium molybdenum oxide,english,
DB14497,Alka4-complex,english,
DB14498,Potassium acetate,english,jan/usp
DB14499,Dipotassium sulfate,english,
DB14499,Potasio sulfato,spanish,
DB14499,Potassium (as sulfate),english,
DB14499,Potassium sulfate,english,jan/usan
DB14499,Potassium sulphate,english,
DB14499,Sulfato potasio,spanish,
DB14499,"Sulfuric acid, dipotassium salt",english,
DB14500,K,english,
DB14500,Kalium,latin/german,
DB14500,Potasio,spanish,
DB14500,Potassium metal,english,
DB14500,"Potassium, elemental",english,
DB14500,"Potassium, metal",english,
DB14501,Ferrous (II) Glycine Sulphate Complex,english,
DB14501,Ferrous glycine sulphate,english,
DB14501,Iron(II) glycine sulfate,english,
DB14502,Dibasic sodium phosphate anhydrous,english,
DB14502,"Dibasic sodium phosphate, anhydrous",english,
DB14502,Disodium acid phosphate,english,
DB14502,Disodium hydrogen monophosphate,english,
DB14502,Disodium hydrogen phosphate,english,
DB14502,"Disodium hydrogen phosphate, anhydrous",english,
DB14502,disodium hydrogenphosphate,english,iupac
DB14502,Disodium phosphate,english,
DB14502,"Phosphoric acid, disodium salt, anhydrous",english,
DB14502,"Phosphoric acid, sodium salt (1:2)",english,
DB14502,Sodium phosphate dibasic,english,
DB14502,"Sodium phosphate, dibasic",english,
DB14502,"Sodium phosphate, dibasic (anhydrous)",english,
DB14502,"Sodium phosphate, dibasic anhydrous",english,
DB14502,"Sodium phosphate, dibasic, anhydrous",english,
DB14502,"Sodium phosphate,dibasic,anhydrous",english,
DB14504,"Sodium phosphate, dibasic, unspecified",english,
DB14505,Borax,english,
DB14505,Sodium borate anhydrous,english,
DB14506,Lithium hydrate,english,
DB14506,Lithium hydroxide anhydrous,english,
DB14506,Lithiumhydroxid,german,
DB14507,Anhydrous lithium citrate,english,
DB14507,"Citric acid, trilithium salt",english,
DB14507,Lithium citrate (anhydrous),english,
DB14507,Trilithium citrate,english,
DB14508,"Butanedioic acid, dilithium salt",english,
DB14508,Dilithium succinate,english,
DB14508,Lithium succinate dibasic,english,
DB14508,"Lithium succinate, dibasic",english,
DB14508,Succinic acid dilithium salt,english,
DB14508,"Succinic acid, dilithium salt",english,
DB14509,"Carbonic acid, dilithium salt",english,
DB14509,Dilithium carbonate,english,
DB14509,Lithii carbonas,latin,
DB14509,Lithium carbonate,english,jan/usan/usp
DB14509,Lithonate,english,
DB14510,Fe2+,english,
DB14510,Ferrous ion,english,
DB14510,"Iron, ion (Fe2+)",english,
DB14510,Iron(2+),english,
DB14510,Iron(2+) ion,english,
DB14510,Iron(II) ion,english,
DB14511,Acetate,english,
DB14511,Acetate anion,english,
DB14511,Acetate ion,english,
DB14511,Acetate ion (1-),english,
DB14511,Acetic acid anion,english,
DB14511,"Acetic acid, ion(1-)",english,
DB14511,Acetoxy ion,english,
DB14511,Azetat,german,
DB14512,Mometasone furoate,english,jan/usan/usp
DB14512,Mometasone furoate anhydrous,english,
DB14513,Magnesio,spanish,
DB14513,Magnésium,french,
DB14513,Magnesium metallicum,english,
DB14513,Magnesium powder,english,
DB14513,Mg,english,
DB14514,Magnesium diasporal,english,
DB14515,Magnesium DL-lactate,english,
DB14515,Magnesium lactate anhydrous,english,
DB14515,"Magnesium lactate, anhydrous",english,
DB14516,Sodium (ion),english,
DB14516,Sodium ion,english,
DB14516,sodium(1+),english,iupac
DB14517,AlPO4,english,
DB14517,Aluminum phosphate,english,
DB14518,Aluminum acetate,english,usp
DB14519,"Aluminium, ion (Al3+)",english,
DB14519,Aluminum(3+),english,
DB14519,Aluminum(III),english,
DB14519,Aluminum(III) ion,english,
DB14519,Alumunum ion,english,
DB14520,Ferric citrate,english,
DB14520,Ferric citrate hydrate,english,
DB14521,"Silver, ion (Ag1+)",english,
DB14522,Hydroxide,english,iupac
DB14522,Oxidanide,english,iupac
DB14523,Orthophosphate,english,
DB14523,Phosphate,english,
DB14524,Ga3+,english,
DB14524,Gallium (ga3+),english,
DB14524,Gallium ion(3+),english,
DB14524,"Gallium, ion (Ga3+)",english,
DB14524,Gallium(3+) cation,english,
DB14524,Gallium(III) cation,english,
DB14525,Chromic ion,english,
DB14525,Chromium (3+),english,
DB14525,Chromium cation (3+),english,
DB14525,Chromium cation (Cr3+),english,
DB14525,Chromium ion (3+),english,
DB14525,"Chromium, ion (Cr3+)",english,
DB14525,Chromium(III),english,
DB14525,Chromium(III) cation,english,
DB14525,Chromium(III) ion,english,
DB14525,Cr3+,english,
DB14529,Chromium(III) nicotinate,english,
DB14531,Carbonate,english,
DB14532,Zinc ion,english,
DB14532,Zinc ion(2+),english,
DB14532,"Zinc, ion (Zn2+)",english,
DB14532,Zinc(2+),english,
DB14532,Zinc(II),english,
DB14533,Zinc chloride,english,jan/usp
DB14534,Au+,english,
DB14534,Au1+,english,
DB14534,Gold (Au1+),english,
DB14534,Gold ion(1+),english,
DB14534,"Gold, ion (Au1+)",english,
DB14534,Gold(1+),english,
DB14534,Gold(1+) ion,english,
DB14535,Indium (111In) cation,english,
DB14535,Indium cation In 111,english,
DB14535,Indium cation In-111 (3+),english,
DB14535,Indium In-111 cation,english,
DB14535,Indium-111 cation,english,
DB14535,"Indium, ion (In3+) In-111",english,
DB14536,Strontium (89Sr) cation,english,
DB14536,Strontium Sr-89 cation,english,
DB14536,Strontium-89,english,
DB14538,Hydrocortisone aceponate,english,inn
DB14539,21-O-acetylcortisol,english,
DB14539,Cortisol 21-acetate,english,
DB14539,Hydrocortisone 21-acetate,english,
DB14539,Hydrocortisone acetate,english,usp
DB14540,"11β,21-dihydroxy-17α-butyryloxy-4-pregnene-3,20-dione",english,
DB14540,17-O-butyrylcortisol,english,
DB14540,Cortisol 17-butyrate,english,
DB14540,H-17-B,english,
DB14540,Hydrocortisone butyrate,english,usan/usp
DB14540,Hydrocortisone-17alpha-butyrate,english,
DB14541,Cortisol 21-cyclopentanepropionate,english,
DB14541,Hydrocortisone cipionate,english,
DB14542,Cortisol 21-phosphate,english,
DB14542,Hydrocortisone 21-phosphate,english,
DB14543,Hydrocortisone buteprate,english,
DB14543,Hydrocortisone butyrate propionate,english,
DB14543,Hydrocortisone probutate,english,usan
DB14544,Cortisol 17-valerate,english,
DB14544,Hydrocortisone 17-valerate,english,
DB14544,Hydrocortisone valerate,english,usan/usp
DB14545,Cortisol 21-(hydrogen succinate),english,
DB14545,Cortisol succinate,english,
DB14545,Hydrocortisone hemisuccinate anhydrous,english,
DB14545,Hydrocortisone hydrogen succinate,english,
DB14545,Hydrocortisone succinate,english,jan
DB14545,Hydroxycortisone succinate,english,
DB14546,Sulfate,english,
DB14546,Sulfate dianion,english,
DB14546,Sulfate(2-),english,
DB14546,Sulfuric acid ion(2-),english,
DB14547,Chloride,english,iupac
DB14547,Chloride (ion),english,
DB14547,Chloride ions,english,
DB14547,Chloride(1-),english,
DB14547,Chlorine anion,english,
DB14548,"Zinc sulfate, unspecified",english,
DB14548,"Zinc sulfate, unspecified hydrate",english,
DB14549,Gallium (67Ga)cation,english,
DB14549,Gallium cation Ga 67,english,
DB14549,Gallium Ga-67 cation,english,
DB14550,Gallium (67Ga) chloride,english,
DB14550,Gallium (Ga-67) chloride,english,
DB14550,Gallium chloride Ga 67,english,
DB14550,"Gallium chloride, Ga-67",english,
DB14550,"Gallium chloride,Ga-67",english,
DB14551,P-32,english,
DB14551,Phosphorus-32,english,
DB14551,"Phosphorus, P-32",english,
DB14552,Copper ion (Cu++),english,
DB14552,Copper ions,english,
DB14552,copper(2+),english,iupac
DB14552,Copper(2+)ions,english,
DB14552,Cupric ion,english,
DB14553,Pyroborate,english,
DB14553,Tetraborate,english,
DB14553,Tetraborate ion,english,
DB14554,DOTA-octreotate,english,
DB14554,DOTA-TATE,english,
DB14554,Oxodotreotide,english,
DB14555,Coflodiol,english,
DB14556,Acide peracetique,french,
DB14556,Acido peroxiacetico,spanish,
DB14556,Ethaneperoxic acid,english,
DB14556,Ethaneperoxoic acid,english,
DB14556,PAA,english,
DB14556,Peroxoacetic acid,english,
DB14556,Peroxyacetic acid,english,
DB14557,"3-(2-Ethylhexyloxy)propane-1,2-diol",english,
DB14557,Octoxyglycerin,english,
DB14562,Andexanet alfa,english,inn/usan
DB14562,r-Antidote,english,
DB14562,rfXa Inhibitor Antidote,english,
DB14563,Buergeria obovata bark,english,
DB14563,Kobushi magnolia bark,english,
DB14563,Magnolia borealis bark,english,
DB14563,Magnolia kobushii bark,english,
DB14563,Magnolia praecocossima bark,english,
DB14563,Magnolia pseudokobus bark,english,
DB14563,Magnolia thurberi bark,english,
DB14563,Michelia gracilis bark,english,
DB14563,Talauma obovata bark,english,
DB14563,Yulania kobus bark,english,
DB14564,Brassica oleracea subsp. acephala low fiber cultivar group leaf,english,
DB14564,Brassica oleracea var. acephala low fiber cultivar group leaf,english,
DB14564,Brassica oleracea var. viridis low fiber cultivar group leaf,english,
DB14564,Kale leaf,english,
DB14564,"Kale, raw",english,
DB14564,"Kale,raw",english,
DB14565,Bitter root,english,
DB14565,Dogol-evs root,english,
DB14565,Ku shen,english,
DB14565,Kushen,english,
DB14565,Lightyellow sophora root,english,
DB14565,Shargal lider root,english,
DB14565,Shrubby sophora root,english,
DB14565,Sle-tres root,english,
DB14565,Sofora zheltovataya root,english,
DB14565,Sophora angustifolia root,english,
DB14565,Sophora root,english,
DB14565,Sophorae flavescentis radix,english,
DB14565,Sophorae radix,english,
DB14566,Common lavender oil,english,
DB14566,English lavender oil,english,
DB14566,Essential oil of lavendula,english,
DB14566,Lavandula angustifolia (lavender) oil,english,
DB14566,Lavandula angustifolia flowering top oil,english,
DB14566,Lavandula angustifolia oil,english,inn
DB14566,Lavandula angustifolia subsp. angustifolia flowering top oil,english,
DB14566,Lavandula delphinensis flowering top oil,english,
DB14566,Lavandula fragrans flowering top oil,english,
DB14566,Lavandula minor flowering top oil,english,
DB14566,Lavandula officinalis flowering top oil,english,
DB14566,Lavandula officinalis oil,english,
DB14566,Lavandula spica flowering top oil,english,
DB14566,Lavandula spica oil,english,
DB14566,Lavandula vulgaris flowering top oil,english,
DB14566,Lavandulae aetheroleum,english,
DB14566,Lavender flower oil lithuania,english,
DB14566,Lavender oil bulgaria,english,
DB14566,Lavender oil extract,english,
